"analysis" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40" "41" "42" "43" "44" "45" "46" "47" "48" "49" "50" "51" "52" "53" "54" "55" "56" "57" "58" "59" "60" "61" "62" "63" "64" "65" "66" "67" "68" "69" "70" "71" "72" "73" "74" "75" "76" "77" "78" "79" "80" "81" "82" "83" "84" "85" "86" "87" "88" "89" "90" "91" "92" "93" "94" "95" "96" "97" "98" "99" "100" "101" "102" "103" "104" "105" "106" "107" "108" "109" "110" "111" "112" "113" "114" "115" "116" "117" "118" "119" "120" "121" "122" "123" "124" "125" "126" "127" "128" "129" "130" "131" "132" "133" "134" "135" "136" "137" "138" "139" "140" "141" "142" "143" "144" "145" "146" "147" "148" "149" "150" "151" "152" "153" "154" "155" "156" "157" "158" "159" "160" "161" "162" "163" "164" "165" "166" "167" "168"
"BL_DEC_398893" NA "0" "0" NA NA NA NA "0" "0" NA NA "0" NA "0.13" "0" "0.14" "0.17" "0" "0.39" "0.1" "0" "0" "0.11" "0" "0" NA "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.23" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.79" "0" "0" "0" "0" "0.76" "0" "3.65" "0.6" "2.25" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "21.2" "16.8" "0" "0" "0" "0" "22.9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "27.8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"CAL-JAN-398887" NA NA NA NA NA NA NA "0.11" NA NA NA "0" NA NA "0" NA "0.26" "0" "0" NA "0" NA "0.18" NA "0" NA "0" NA "0" "0" "0" NA NA "0" "0" "0.53" "0" "0" "0" "0" "0" NA NA "0" "0" "4.73" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12.4" "4.1" "0" "0" "1.77" "0" "2.62" "5.93" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2.3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "26.1" "0" "0" "0" "25.5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"CAL-MAR-398852-2000" "0" "0" "7.22" "0" "0" "0" "0.62" "0" "0" "0.81" "0" "0" "0" "0" "0" "3.42" "0" "11.9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10.5" "21.9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11.7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "31.7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"CAL-MAR-398872-250" NA "0" "0" NA "0" "1.32" NA "0" "0" "0" "0" "0" "1.05" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6.08" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "81.1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"CAL-MAR-398878-1500" "0.71" "0" "0" NA "0" "0" "0.61" "0" "0" "0.91" "1.24" "0" NA "0" "0" "0" "0" "0" "10.5" "2.6" "0" "2.92" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5.49" "0" "0" "0" "0" "0" "0" "0" "0" "0" "18.8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12.8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "33.7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"CAL_DEC_398891" "0" "0" "0" NA "0" NA NA "0.14" "0" NA NA "0" "0.07" "0.25" NA "0" "0.33" "0.97" "0" NA "0" "0.2" "0.22" NA "0" "0.12" "0" "0" "0" "0" "0" NA NA "0" "0" "0" "0.59" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "38" "0" "0" "3.35" "0" "0" "0" "0" "0" "0" "0" "0" "1.1" "0" "0" "0" "0" "2.78" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "46.9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"CAL_MM_NOV_398899" NA "0" "0" NA "3.12" NA NA NA "0" NA NA NA NA "2.74" "0" "3.08" "0" "0" "0" "0" "0" NA "2.64" NA "0" "0" "0" "0" "0" "0" "0" "0" "1.25" "0" "0" "7.24" "6.4" "0" "0" "0" "0" "0" "1.95" "5.09" "7.01" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8.08" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"CAL_SW_NOV_398899" "0.03" "0" NA NA NA NA NA NA "0" NA NA "0.48" NA "0" "0.21" NA NA "0" "0.54" "0.13" "0" NA "0.16" "0.11" "1.36" NA "0" "0" "0" "0" "0" "0.29" NA "0" "0" "0" "0" "1.5" "0" "0" "0.3" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6.61" "0" "0" "0" "0" "26.6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1.93" "1.01" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2.81" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3.84" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "15.5" "0" "0" "0" "0" "0" "4.38" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "27.1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_FEB_398856" NA "0" "0" NA "0.13" NA NA NA "0" NA NA "0.32" NA "0" "0.14" NA NA "0" "0" "0.08" "0" NA "0.11" "0.07" "0" "0.06" "0" "0.16" "0" "0" "0" NA NA "1.93" "0" "0" "0.28" NA "0.4" "0" "0" "0" "0" NA "0.29" "0" "0" "0" "0" "0" "4.76" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.35" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.67" "2.47" "0" "0" "0" "3.24" "0" "0" "0" "0" "0" "0" "2.13" "0" "0" "0" "0" "0" "0" "1.38" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2.26" "6.47" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "18.1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_FEB_398863" NA NA NA NA NA NA NA NA "0.19" NA NA NA NA NA "0.12" NA NA "0" "0.28" "0.07" "1.01" NA NA NA "0" NA "0" NA "0" "0" "0" NA NA "0" NA "0.25" "0" "0" NA "0" "0.17" "0.53" "0.06" NA "0.23" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.45" "0" "0" "0.75" "0" "0.43" NA "0" "0" "9.79" "0" "0" "2.02" "0" "0" "1.65" "0" "0.64" "11" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "2.35" "0" "0" "0" "0" "13.1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "19.2" "0" "17.9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_FEB_398867" "0.17" "0" "0" "0.1" "0.95" "0.32" NA NA "0" "0.19" NA "0" NA "0.78" NA "0.86" NA "0" "0" "0.59" "8.4" "0.63" "0.75" NA "0" NA "0" "1.16" "0" "0" "0" "1.24" NA "0" "11.2" "0" NA "0" "2.6" "0" "1.34" "0" NA "1.5" NA "18.3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "3.47" "0" "0" "0" "0" "0" "4.49" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4.02" "0" "0" "0" "0" "0" "0" "0" "9.08" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_FEB_398868" NA NA "0" "0.02" "0" "0.07" NA NA "0.35" "0.04" NA NA NA NA NA NA NA "0" NA NA "1.88" NA "0.16" "0.11" "0" NA "0" NA "0" "5.63" "0" "0.27" NA "0" "0" "0" "0" "1.49" "0.57" "0" NA "0" "0" NA "0.43" "0" "1.12" "0" "0" "0" "0" "8" "0" "5.95" "0" "0" "0" "0" "0" "0" "0" "0" "2.32" "0" "0.52" "0.65" NA "0" "0" "1.46" "0" NA "0" "0" "0" "0" "0" NA "0" "0" NA "0" "0" "0" "0" "0" "0" "0" NA "3.24" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2.17" "0" "0" "0" "0" "0" "0" "0" "0" "4.49" "0" "14.3" "0" NA "3.53" "0" "0" "0" "0" "6.89" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6.04" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_FEB_398872" NA "0" "0" NA "0" NA NA "0" "0" NA NA NA "0.06" "0" "0" "0" "0.29" "0" "0.69" "0" "2.3" "0.19" "0" NA "0" "0.11" "0" "0.32" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "1.5" "0" "1.18" NA "0" "0.55" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.97" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5.95" "0" "25" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "19.6" "0" "0" "0" "0" "0" "0" "0" "0" "3.36" "0" "0" "0" "0" "0" "0" "5.42" "0" "0" "0" "0" "0" "0" "29" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_FEB_398877" NA "0" NA NA "0" "0.03" NA NA NA NA NA NA "0.02" NA NA "0" NA "0.32" "0" NA "0" NA NA "0.05" "0.64" NA "0" "0.12" "0" "0" "0" NA NA "1.38" "0" "0" NA "0.69" "0" "0" "0.15" NA "0" "0.16" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2.5" "0" "0" "0.24" "0" "0" "0" "0" "0.68" "0" "0" "0" "0" "0" "0" "0" "0.47" "0" "0" "0" "1.44" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1.84" "0" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "2.82" "0" "0" "0" "5.32" "1.99" "9.36" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "26.6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_FEB_398879" NA "0" "0.34" NA "0.17" "0.06" NA NA "0.31" NA NA "0" "0.04" NA "0" NA NA "0.6" "0" "0.11" "0" "0.12" "0" NA "0" NA "0" "0.22" "0" "0" "0" "0.25" NA "0" "0" "0" "0" "0" "0" "1.13" "0.27" "0" NA NA "0" "0" "0.99" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.67" "0.96" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "14.9" "0" "0" "11.7" "0" "0" "1.87" "0" "0" "1.5" "0" "0" "0" "0" "0" "0" "0" "0" "8.2" "0" "0" "0" "3.4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5.25" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "17.1" "0" "0" "0" "0" "7.26" "0" "0" "0" "0" "0" "0" "18.4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_FEB_398881" NA "0" "0.25" NA "0.14" NA NA NA "0.24" NA NA "0" NA "0.12" "0" "0" "0" "0.46" "0" "0.09" "0" "0.09" NA NA "0" NA "0" "0.17" "0" "0" "0" "0.2" NA "0" "0" "0.32" "0.29" "0" "0" "0" "0" "0.64" "0" "0.22" "0" "0" "0.78" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.59" "0" "0" "0" "0" "0" "0" "0" "0" "12.1" "0" "0" "0" "0" "0" "0" "0" "0.82" "0" "0" "0" "0" "0.61" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1.43" "0" "0" "1.17" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2.34" "0" "0" "0" "0" "0" "0" "0" "26.7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7.56" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "32" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_FEB_398889" NA "0" NA NA "0" NA NA NA "0.98" "0.13" NA "0" NA NA NA NA NA "1.94" "0" "0" "0" NA NA NA "3.69" NA "0" NA "0" "0" "0" NA NA "8.37" "6.95" "1.28" "0" "0" "0" "3.41" "0.85" NA NA NA "1.22" "0" "3.21" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10" "0" "0" "4.29" "0" "0" "0" "0" "1.83" NA "0" "0" "0" "0" "0" "2.99" "0" "0" "0" "5.58" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6.13" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_FEB_398892" "0.06" "1.18" "0" NA "0.31" NA "0.05" NA NA NA "0.09" "0.78" NA NA "0" "0" NA "1.08" "0.87" "0.21" "0" "0.22" NA "0.17" "0" "0" "0" "0.41" "0" "0" "0" NA "0" "0" "0" "0" NA "0" "0" "0" NA "0" "0.19" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "2.55" "0" "0" "0" NA "1.01" "1.36" "0" "0" "2.18" "0" "0" "0" "0" "16" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5.08" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2.77" "0" "0" "0" "0" "0" "7.04" "0" "0" "0" "3.47" "0" "0" "6.04" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6.83" "0" "6.7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_FEB_398894" NA "0" "0" NA "0.33" NA NA "0.17" "0" NA NA "0" "0.08" "0" "0.36" "0" "0.38" "0" "0" NA "0" NA "0" NA "0" NA "0" "0" "0" "0" "0" "0.47" NA "4.72" "4.02" "0.76" "0" "0" "0" "0" "0" "0" "0.2" "0" "0.72" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10.9" "0" "0" "0" "0" "0" "0" "0" "3.73" "0" "0" "1.04" "0" "0" "1.02" "0" "0" "0" "1.77" "0" "0" "0" "0" "0" "0" "0" "0" "5.14" "0" "1.92" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2.93" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "16.8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7.14" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_NOV_398851" NA NA "1.75" NA "0.97" NA NA NA "0" NA NA "2.31" NA "0.87" "1.02" "0" NA "0" "2.56" "0.64" "8.65" NA "0" NA "6.25" "0" "0" "1.22" "0" "0" "0" "1.32" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.58" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10.8" "0" "0" NA "0" "0" "2.9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "15.1" "0" "0" "0" "7.61" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_NOV_398852" NA "2.15" NA NA NA NA NA NA "0" NA NA "1.45" NA "0" "0.65" "0" "0" "0" "0" "0.37" "0" NA "0" NA "0" NA "0" "0.73" "0" "0" "0" "0.81" NA "0" "0" "0" "0" "4.31" "1.69" "0" "0" "0" NA "0.98" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1.5" "0" "0" "0" "0" "4.06" "0" "0" "0" "0" "0" "0" "5.82" "3.05" "0" "14.3" "2.4" "8.85" "0" "0" "0" "0" "0" "0" "2.69" "0" "0" "0" "0" "4.91" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_NOV_398853" NA "0" "0" NA "1.05" NA NA NA "0" NA NA "0" NA "0" NA "1" "1.26" "0" "2.79" "0" "0" "0.8" NA "0" "0" "0" "0" NA "0" "0" "0" "0" NA "15.6" "13.4" "2.39" "0" "0" "3.09" "0" "1.64" "5.1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11.8" "0" "0" "0" "0" "0" "0" "7.26" "0" "0" "0" "0" "0" "0" "0" "5.38" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9.42" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_NOV_398854" NA "0" "2.05" NA "1.03" "0" NA NA "0" NA NA "0" NA "0.93" "0" "0" "1.28" "3.53" "2.77" "0.69" "0" "0.74" NA NA "0" "0" "0" "1.29" "0" "0" "0" NA NA "0" "0" "0" "2.13" "0" NA "0" NA "0" "0.64" "0" "0" "0" "5.8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "18.1" "0" "0" "0" "0" "0" "0" "2.69" "0" "0" "0" "3.19" "7.23" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_NOV_398855" NA "3.89" "2.02" NA "1.14" NA NA "0" "0" NA NA "0" NA "0" NA "0" NA "0" "0" "0.7" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "1.59" NA "0" "0" "0" "0" "0" "3.22" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "2.81" "0" "0" "0" "3.45" "0" "0" "0" "0" "0" "0" "0" "10.6" "0" "0" "0" "0" "0" "0" "6.49" "0" "0" "0" "0" "4.95" "0" "0" "0" "0" "9.2" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "15" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_NOV_398856" NA NA NA NA "0" NA NA "0.65" "0" NA NA "3.17" NA "1.15" "0" NA "1.45" "0" "3.58" "0" "0" "0.98" "1" NA "0" NA "0" NA "0" "0" "0" NA NA "0" "15.9" "0" NA "0" "0" "0" NA "0" NA "0" "0" "0" "7.32" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4.16" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6.58" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
