"analysis" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40" "41" "42" "43" "44" "45" "46" "47" "48" "49" "50" "51" "52" "53" "54" "55" "56" "57" "58" "59" "60" "61" "62" "63" "64" "65" "66" "67" "68" "69" "70" "71" "72" "73" "74" "75" "76" "77" "78" "79" "80" "81" "82" "83" "84" "85" "86" "87" "88" "89" "90" "91" "92" "93" "94" "95" "96" "97" "98" "99" "100" "101" "102" "103" "104" "105" "106" "107" "108" "109" "110" "111" "112" "113" "114" "115" "116" "117" "118" "119" "120" "121" "122" "123" "124" "125" "126" "127" "128" "129" "130" "131" "132" "133" "134" "135" "136" "137" "138" "139" "140" "141" "142" "143" "144" "145" "146" "147" "148" "149" "150" "151" "152" "153" "154" "155" "156" "157" "158" "159" "160" "161" "162" "163" "164" "165" "166" "167" "168"
"MM_NOV_398879" NA "1169613" NA NA "321267" "117363" NA "167605" "557059" NA NA "0" NA "289474" "360349" "0" "376292" "0" "0" NA "0" NA NA NA "0" "146204" "0" "0" "0" "0" "0" "464365" NA "0" "0" "0" "0" "0" "0" "0" "484250" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10345817" "0" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "2231644" "0" "1239899" "1725747" "0" "16080857" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5376449" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "34264183" "0" "0" "0" "0" "0" "38339386" "0" "0" "0" "24155266" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_NOV_398882" NA "0" "0" NA "329352" NA NA NA "0" NA NA "0" "78850" NA "0" "0" NA NA NA "205617" "0" NA "265255" NA "2106436" NA "0" "407544" "0" "8693677" "0" NA NA "0" "4158511" "0" "0" "0" NA "2010811" NA "0" "192197" NA NA "0" "1765019" "0" "0" "0" "0" "0" "0" "9204461" "0" "0" "0" "0" "0" "0" "0" "0" "3691355" "0" NA "0" "1375257" "0" "0" "2226589" "0" "0" "0" "6254593" "0" "0" "0" NA "0" "7762611" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5591875" "0" "0" "0" "0" "0" "16301899" "0" "0" "0" "0" "0" "0" "0" "0" "23656010" "0" "0" "0" "0" "0" "0" "0" "0" "22871076" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_NOV_398884" NA "0" NA NA "0" NA NA "156354" "0" NA NA "762619" NA NA NA NA "0" "0" NA NA "0" "229023" NA NA "2171231" NA "0" NA "0" "0" "0" NA NA "0" "0" "734554" "0" "0" "941761" "0" NA "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "12511408" "0" "0" "0" "0" "0" "5745835" "0" "0" "0" "0" "0" "8291220" NA "1029839" "1382013" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "18870597" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2798709" "0" "0" "0" "0" "0" "0" "11912530" "0" "0" NA "0" "0" "0" "0" "0" "10997313" "0" "0" "0" "0" "0" "0" "0" "0" "0" "23741230" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13141152" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_NOV_398885" NA NA NA NA NA NA NA NA "570609" NA NA NA NA "287738" "342603" NA NA "0" "0" NA "0" NA NA NA "0" NA "0" NA "0" "0" "0" NA NA "0" "0" "748368" "0" "0" NA "1954182" "507562" "1548604" "0" NA NA "0" "1793875" "0" "0" "0" "0" "0" "0" "0" "10645466" "0" "0" "0" "0" "0" "0" "0" "3711793" "0" "805463" "0" "1337891" "13507858" "0" "0" "0" NA "1756547" "6283515" "0" "0" "3087878" "0" "0" "0" NA "4909965" "0" NA "0" "0" "0" "19153019" "0" "0" "0" "0" "0" "0" "0" "0" "0" "21258901" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "15115530" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4351532" "0" "23573914" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12196518" "0" "0" "12782095" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_NOV_398886" NA "1151762" "588690" NA NA NA NA "153762" "0" NA NA "764136" NA "289604" "344420" "306764" "0" NA "859200" "0" "0" NA "258652" NA "2153729" NA "0" NA "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "199229" "542725" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8344567" "0" "0" "0" "0" "0" "0" "987763" "0" "0" "0" "0" "0" "0" "0" "3139864" "0" "0" "0" "0" "0" "7596255" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "14646453" "0" "0" "0" "0" "19459363" "0" "10869870" "0" "0" "0" "0" "0" "0" "0" "0" "24661971" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_NOV_398887" NA "0" NA NA "0" NA NA NA NA NA NA "0" "84616" NA NA "311793" NA "0" NA NA "2964191" NA NA NA "0" "139571" "0" NA "0" "0" "0" NA NA "0" "3993858" "0" "652098" "2403766" "936221" "0" NA "0" "192053" NA "0" "0" "0" "0" "10124036" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "815178" "0" "1410568" "0" "0" "0" "0" "1223836" "0" "6365498" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1898102" "0" "0" "0" "19024275" "0" "5161236" "4460930" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "22365906" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9609993" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "24097256" "0" "12910088" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_NOV_398888" NA "1196813" NA NA NA NA NA NA NA NA NA "767415" NA "287777" "345767" "302938" "390613" "0" "865383" "205196" "0" NA "0" NA "2122434" NA "0" "416263" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" NA "0" "482706" "0" "0" "526282" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "17097146" "0" "0" "0" NA "0" "0" "0" "0" "0" "1418276" "0" "0" "2299511" "0" "0" NA "0" "0" "0" "3060803" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4411481" "0" "20950358" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "29293691" "0" "0" "0" "0" "0" "0" "0" "23434544" "0" "0" "0" "0" "0" "17969074" "0" "0" "23029727" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_NOV_398890" NA "1141624" "0" NA "322330" NA NA "161656" NA NA NA "765772" NA NA "352171" "0" NA "0" "0" "206801" "0" NA NA NA "0" NA "0" "0" "0" "0" "0" NA NA NA "0" "0" "0" "0" "0" "2070581" "0" "0" "197996" "524575" "691662" "0" "0" "0" "0" "0" "0" "0" "26639368" "0" "0" "14270717" "17026533" "0" "0" "0" "2482394" "0" "3585768" "0" "0" NA "0" "0" "987029" "0" "0" "0" "1739953" "0" "0" "0" "0" "0" "0" "7780709" "1291190" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "30787027" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6910520" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_NOV_398893" NA "0" NA NA "0" "0" NA NA NA NA NA NA NA NA NA "0" NA NA "875272" NA "0" "233438" NA NA "0" "147746" "0" NA "0" "8947575" "0" NA "127712" "0" "0" "732561" "0" "0" NA NA NA "0" "0" "0" "694947" "0" "0" "0" "9839578" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2469157" "8372747" "0" "0" "0" "1031131" "0" "0" "984860" "2216578" "0" "1227010" "0" "0" "0" "0" "0" "1621289" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "5095531" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3855722" "0" "0" "0" "0" "3490018" "0" "15371710" "6125889" "19568239" "0" "10809149" "16470957" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "24264414" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_NOV_398894" NA "0" NA NA "332182" NA NA NA "561621" NA "107972" NA NA "0" NA NA "0" "1091007" "0" NA "0" "237019" "251380" NA "2106734" NA "0" "421058" "0" "0" "0" NA NA "0" "0" NA NA "0" NA "0" NA "1541865" "0" "536030" NA "6544160" "0" "0" "10032618" "0" "0" "0" "26776899" "0" "0" "14294380" "0" "0" "0" "0" "2504860" "0" "3717855" "0" "840427" "1037819" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1293080" "0" "0" NA "0" "0" "0" "0" "1444189" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3487434" "5280675" "0" "0" "19360689" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "31520728" "22986115" "38412112" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "52413744" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_NOV_398895" NA "1168492" NA NA NA NA NA NA "570388" NA NA "785790" "0" "285767" NA NA "0" "1069332" "891644" NA "0" "0" NA NA "0" "0" "0" "423992" "0" "0" "0" NA "125422" "0" "0" "0" NA "0" NA "2072302" "0" "1509246" "0" "523006" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "42526388" "0" "0" "3746703" "0" "0" "1013768" "0" "0" "1003723" "0" "0" "0" "0" "0" "0" "28641613" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "35596165" "0" "0" "0" "0" "0" "0" "0" "5468915" "15524489" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9548321" "0" "0" "0" "0" "0" "31566424" "23142568" "0" "0" "0" "0" "0" "0" "0" "0" "0" "46909913" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MM_NOV_398896" NA "0" NA NA NA "115898" "47769" "166706" "559231" NA NA "785703" "0" NA "346324" NA NA "0" "0" NA "0" NA NA NA "2122594" NA "0" "0" "59039576" "8685726" "0" NA NA "4730652" "4024539" "0" "0" NA NA "2053887" "481830" "0" NA "533112" "703836" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "41958699" "0" "0" "0" "0" "0" NA "1359086" "0" "0" "2284665" "0" "1248201" "1759902" "0" "0" "0" "0" "1678580" "0" "0" "1297030" "0" "7635264" "0" "0" "0" "0" "0" "1452426" "0" "4391944" "0" "0" "0" "0" "0" "3262931" "0" "0" "7239206" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "29956110" "0" NA "0" "0" "0" "0" "24972035" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12312201" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "43638820" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW-JAN-398853" NA "1200159" NA NA "324346" NA NA "159497" "0" NA NA NA NA NA NA "313736" "369917" "1072681" "883004" NA "0" NA NA NA "0" NA "0" "423279" "0" "0" "0" NA NA NA NA NA "0" "2337374" "0" "0" NA "0" NA NA NA "0" NA "0" "0" "0" "11675673" "0" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" NA "0" NA "1018372" "1345660" "13569379" NA NA "0" "0" "0" "0" "0" "0" "3129414" NA "0" "0" "0" "4920915" NA "1884835" "0" "0" "0" "0" "1457436" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "36517500" "0" "0" "0" "0" "0" "3820774" "0" "0" "0" "0" "0" "0" "0" NA "19403295" "0" "0" "0" "0" "0" "0" "30446244" "0" "0" "0" "0" "23501904" "0" "9450305" "0" "0" "0" "0" "0" "31391383" "0" "0" "0" "0" "12150229" "0" "0" "12919687" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "64315593" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW-JAN-398857" NA "1136292" NA NA NA "110155" NA NA "0" NA NA "0" "83504" "0" "0" "303857" NA "1060577" "0" NA "0" "228917" NA NA "0" NA "0" "410809" "0" "0" "0" NA NA "0" "0" "721770" NA "0" NA "0" NA "0" NA NA "707356" "0" "0" "0" "0" "0" "0" "12476199" "26926705" "0" "0" "14429181" "0" NA "0" "0" "0" "0" NA "0" NA NA "1331741" "0" "0" "2289542" "20598329" "0" "1734655" "0" "0" "0" "0" "1676677" "0" "7919977" NA NA "7572463" "0" "0" "0" "0" "0" "0" "5222392" "4439866" "0" "0" NA "0" "0" NA "0" "0" "0" "0" "0" "0" "2737718" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5608678" "15406916" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "31636797" "23006091" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW-JAN-398860" NA "0" "0" NA "333552" NA NA NA "0" NA NA "773462" NA NA "351939" "310661" "374097" "1093322" NA NA "0" NA "255165" NA "2128451" NA "0" "417238" "0" "0" "0" NA NA "0" "4033152" "0" "656616" "2410865" "918901" NA "497169" "1486811" NA "546685" "0" "0" NA "65751274" "0" "0" "11565015" "0" "0" "0" "0" "0" "17215062" NA "32871213" "0" NA "0" "0" "0" "810415" "0" NA "0" "1003059" "0" "0" "0" "0" "0" "0" "0" "0" "1605890" "0" "0" "0" "4818028" "7709214" "0" "0" "0" "0" "0" "1470301" "0" "0" "0" "0" "0" "0" "0" NA "21642868" "0" "0" "3438062" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3460266" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12368736" "0" "31209087" "12834423" "0" "0" "0" "13320759" "0" "0" "0" "52333725" "0" "0" "0" "0" "0" "141852680" "0" "0" "0" "0" "0" "0" "0" "0"
"SW-JAN-398861" NA NA "591051" NA NA "112833" NA NA "0" "0" NA "794184" NA "286154" "358324" "305861" NA "0" NA NA "0" NA "252392" NA NA NA "0" "423037" "0" "0" "0" NA NA "4582003" "0" "0" NA "2378401" NA "0" NA "1556490" "193178" NA NA "0" "1823290" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "8471438" "0" "0" "0" "0" NA "0" "0" "2188585" "0" "1257648" "1743685" "0" "0" "0" "3043791" "0" "5922053" "0" "0" "0" "0" "1879132" "0" "0" "0" "19193921" "1434159" "5140301" "0" "0" "0" "2705893" "0" "0" "0" "0" "0" "0" "0" "45587014" "0" NA "0" "0" "35467059" "0" "3801327" "0" "11733092" "0" "0" "0" "0" "0" "6207680" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" NA "0" "0" "0" "9498819" "0" "34587078" "6829867" "0" "0" "0" "22738263" "0" "0" "0" "0" "24233278" "0" "12925800" "0" "0" "0" "13045323" "0" "0" "0" "0" "0" "0" "33489006" "0" "0" "0" "85451546" "0" "0" "0" "0" "0" "0" "0"
"SW-JAN-398866" "0" "0" NA "38832" "329392" "117984" NA NA "0" NA NA NA NA "276777" NA NA "373036" "0" "879623" NA "2946343" NA "250100" NA "0" NA "0" "426982" "0" "0" "0" "446946" "125845" "0" "3971168" "736260" "0" "2383841" NA "1983762" "0" "0" "194792" "538671" "0" "0" NA "0" "0" "0" "0" "0" "0" NA "0" "14254672" "0" NA "0" "42012753" "0" "0" "3662195" "8095689" "0" "0" "0" "0" "998533" "2258860" "0" "1237014" "0" "6378759" "0" "0" "3175873" "1662196" "0" "0" "0" "0" "7682010" "0" "0" "0" "0" "0" "0" "0" "4433697" "0" "0" "2616895" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "14653949" "0" "5465943" "0" "6133736" "0" "0" "0" "0" "0" "0" "44752600" "0" "0" "0" "0" "0" "0" "0" "0" "0" "34099919" "6822060" "0" "0" "0" "0" "0" "0" "0" "12143435" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW-JAN-398870" NA NA "588651" NA "0" NA NA NA "567683" NA NA "769499" NA NA NA NA "384111" "0" "0" NA "3030867" "0" "261208" NA "0" "139071" "0" "406537" "0" "0" "0" NA NA "0" NA "0" "679767" NA "918556" "0" "508623" NA NA "0" "694722" "0" "0" "0" "0" "0" "11408823" "0" "0" "0" "0" "0" "0" "5630482" "0" "0" "0" "0" "0" "0" "0" "1020093" "0" "13626457" "0" NA "0" "1229966" "0" "6389950" "0" "0" "0" "1668843" "5924076" "0" "1276086" "0" "7673011" "1916674" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3259889" "0" "0" "7385927" NA "0" "0" "0" "39011172" "0" "0" "0" "0" "0" "0" "0" "0" "3536132" "5440415" "15454755" "6036798" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4371847" "0" "0" "0" "0" "0" "0" "0" "0" "6614592" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "47449468" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "54207405" "0" "0" "0" "0" "0" "0"
"SW-JAN-398881" "58150" NA NA "0" NA NA "0" "152442" "0" "72239" NA "752929" "0" NA "347738" "0" "0" "0" "0" "0" "0" NA "0" "0" "2147414" "0" "0" "428012" "0" "0" "0" NA NA NA "3945629" "0" "670335" "2388328" NA "1974135" "491684" "0" "193019" "525202" NA "6461654" "1799757" "0" "9807613" "0" "0" "12486330" "0" "9299991" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" NA "0" "0" NA "2247470" "0" "0" "0" "0" "0" "0" "0" "1575707" "0" "7844258" "1307096" "4991199" "0" "0" "0" "0" "0" "0" "0" "5104188" "0" "0" "20795696" "2667340" "0" "0" "3257723" "0" "0" "7333962" "3340801" "0" "36323723" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "61650387" "0" "0" "0" "0" "4367961" "24847870" "0" "0" "0" "0" "0" "0" "0" "6660821" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "43383946" "0" "0" "0" "0" "0" "0" "0" "57445627" "83507450" "0" "0" "0" "0"
"SW-JAN-398883" NA "1123479" NA NA "0" NA NA NA "560440" NA NA "794474" NA NA NA "0" NA "0" "857444" "0" "0" NA NA NA "2170656" NA "0" NA "0" "0" "0" "0" NA "4618867" NA "726204" "0" "0" "908144" "2070679" "0" "0" NA "0" "708299" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "13884930" "0" "0" "0" "0" NA "0" "3665540" "8245957" "820838" "0" "1380383" "0" "986601" "0" "0" "0" "0" "6263737" "0" "0" "0" "1648402" "0" "0" "0" NA "7696748" "0" "0" "0" "0" "0" "0" "5067322" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3332693" "0" "0" "2859827" "0" "0" "0" "0" "0" "7143746" "0" "0" "0" "3511731" "0" "0" "0" "0" "0" "0" "0" "29404518" "0" "0" "0" "0" "0" "0" "24976724" "0" "0" "0" "0" "0" "0" "0" "0" "31849604" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW-JAN-398884" NA "0" "609241" NA "0" "0" "50717" "168521" "0" NA NA NA "85123" "286782" "341797" NA NA "0" NA NA "0" NA NA NA "2116607" NA "0" "416384" "0" "0" "0" NA NA NA NA "730672" "679187" "2324855" "924273" "0" NA "0" "0" "0" "709820" "6572054" "0" "0" "0" "0" "0" "0" "0" "9043013" "0" "0" "0" "5683749" "0" "0" NA "0" "3735296" "0" NA "1050434" "0" "0" "981924" "0" "0" "0" "0" "6261627" "0" "0" "0" "0" "0" "0" "1277944" "4896522" "7510369" "0" "0" "0" "0" "0" "1455108" "0" NA "0" "0" "2649464" "0" "0" "0" "0" "0" "7291120" "0" "0" "36406163" "2754645" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3491467" "5397668" "0" "0" "19379614" "25751592" "10921597" "0" "0" "0" "0" "0" "0" "0" "0" "24543070" "0" "0" "0" "0" "0" "6952569" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12754576" "0" "0" "0" "13039447" "0" "0" "70864650" "52226156" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW-JAN-398888" NA NA "0" "0" NA NA "0" "0" "559806" NA "0" "779157" "84744" "283723" "362890" "0" "373978" "0" NA NA "0" NA "0" NA "2108413" "0" "0" NA "0" "0" "0" NA NA "4783518" "4166291" "0" "659930" "0" "931211" "2066794" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11444192" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8035802" "840049" "1016578" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1667394" "0" "0" "1316079" "4871982" "7454768" "0" "32217658" "0" "0" "0" "1455014" "0" "0" "0" "0" NA "0" "0" "0" "21408168" "0" "0" NA "0" "0" "2730749" "0" "0" "0" "0" "3850343" "0" "0" "0" "14902307" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6650360" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "75166940" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW-JAN-398890" "59268" NA "632956" "37773" "333430" "114407" NA NA "0" NA NA NA NA NA "361990" NA NA "0" NA "212499" NA NA "267759" NA "0" NA "0" NA "0" "0" "0" NA NA "4595988" NA "0" "0" "2322324" "0" "2048014" NA NA "0" "0" "0" "0" "1806693" "0" "9870938" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2509902" "0" NA "0" NA "0" "0" "0" "0" NA "20270266" "1256668" "0" "0" "0" "0" "0" "0" "0" "7977956" NA "0" "0" "1901289" "0" "0" "18274387" "0" "0" "0" "4433656" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "2855829" "39073145" "0" "0" "0" "3857521" "0" "0" "22282844" "0" "3473048" "5401771" "0" "0" "0" "0" "11103760" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "6743865" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13212953" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "156113918" "152605447" "123138586" "0"
"SW-JAN-398896" NA "1119998" NA NA NA NA NA "0" NA NA NA NA NA NA "350089" "314642" NA "1081933" NA NA "0" NA NA NA "0" NA "0" NA "0" "0" "0" NA NA NA "0" "0" "668632" "0" NA NA "0" "1553994" NA NA "0" "6473201" "0" "0" "9984174" "0" "11513581" "0" "0" "9288163" "0" "0" "0" "5695716" "0" "0" NA "0" NA "0" "0" NA "0" "0" "0" "0" "0" "1249529" "0" "0" "0" "28751831" "3097430" NA "0" "0" NA "0" "0" "1919006" "0" "0" "0" "0" "0" "5191168" NA "0" "0" "0" "0" "0" "3208417" "0" "0" "0" "3324505" "0" "0" "2799747" "0" "0" "35746372" "50640491" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "29826189" "0" "0" "0" "0" "0" "4224991" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "60641903" "0" "0" "0" "0" "0" "0" "0" "47022605" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "41183950"
"SW_NOV_398851" NA "1168027" NA NA NA NA NA NA "0" NA NA "0" NA "283774" NA NA NA "0" "877851" NA "0" NA NA NA "2148826" NA "0" NA "0" "0" "0" NA NA "0" "0" "0" NA "0" "936074" "0" NA "0" "0" NA NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8231004" "0" NA "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "1658011" "0" "0" "1273183" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "15075438" "0" "5526042" "0" "0" "0" "0" "0" "0" "0" "0" "0" "30352498" "19983625" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "31200651" "12848145" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "53205988" "0" "0" "0" "0" "0" "0"
